year month day aet_gleam aet_era5land aet_mgb
1986 7 11 0.879 1.115 2.218
1986 7 12 1.441 1.957 0.846
1986 7 13 1.336 2.026 0.824
1986 7 14 1.256 2.034 1.051
1986 7 15 1.546 2.050 0.782
1986 7 16 1.402 1.729 1.004
1986 7 17 1.483 1.378 1.543
1986 7 18 1.477 0.924 2.106
1986 7 19 1.343 1.080 2.270
1986 7 20 1.842 1.827 2.734
1986 7 21 2.059 2.285 2.703
1986 7 22 0.923 1.336 1.575
1986 7 23 1.087 1.727 1.503
1986 7 24 1.304 1.966 1.475
1986 7 25 1.307 2.134 1.415
1986 7 26 1.316 2.163 1.359
1986 7 27 0.836 1.316 1.322
1986 7 28 1.387 1.859 1.259
1986 7 29 1.141 1.573 1.214
1986 7 30 1.297 1.279 1.641
1986 7 31 1.328 1.362 1.573
1986 8 1 1.478 2.101 1.208
1986 8 2 1.740 2.251 1.341
1986 8 3 1.485 1.964 1.151
1986 8 4 2.209 2.076 1.450
1986 8 5 1.946 1.997 2.374
1986 8 6 1.658 1.758 2.396
1986 8 7 1.846 2.490 1.158
1986 8 8 1.843 2.700 1.078
1986 8 9 1.775 2.792 1.043
1986 8 10 1.984 2.593 1.502
1986 8 11 0.823 0.944 2.290
1986 8 12 0.836 1.300 2.332
1986 8 13 1.109 1.393 2.418
1986 8 14 1.722 1.892 2.504
1986 8 15 1.367 0.928 2.681
1986 8 16 1.869 2.358 3.009
1986 8 17 1.673 2.230 1.888
1986 8 18 1.598 2.249 1.713
1986 8 19 1.346 2.023 1.715
1986 8 20 0.851 1.404 1.933
1986 8 21 1.269 1.378 1.708
1986 8 22 1.701 1.221 2.866
1986 8 23 2.977 3.450 2.851
1986 8 24 1.552 2.297 1.724
1986 8 25 1.564 2.124 1.726
1986 8 26 2.083 2.983 1.742
1986 8 27 1.816 2.508 1.801
1986 8 28 2.134 3.124 1.727
1986 8 29 2.160 2.661 1.699
1986 8 30 1.484 1.893 1.950
1986 8 31 1.106 1.284 1.793
1986 9 1 1.293 1.594 1.753
1986 9 2 1.541 1.859 1.538
1986 9 3 1.860 1.984 2.109
1986 9 4 1.331 1.741 2.730
1986 9 5 2.065 3.272 2.270
1986 9 6 2.011 2.996 1.400
1986 9 7 2.169 2.749 1.347
1986 9 8 2.205 2.759 1.373
1986 9 9 2.621 3.353 1.252
1986 9 10 2.391 2.906 1.209
1986 9 11 2.915 3.557 1.168
1986 9 12 2.581 3.472 1.130
1986 9 13 2.997 3.421 1.092
1986 9 14 3.139 3.568 1.056
1986 9 15 1.900 2.105 1.910
1986 9 16 1.448 1.581 2.382
1986 9 17 2.421 2.301 2.790
1986 9 18 1.243 1.605 3.096
1986 9 19 1.254 1.804 3.098
1986 9 20 1.656 1.991 3.100
1986 9 21 1.596 1.920 3.102
1986 9 22 1.823 2.188 2.516
1986 9 23 2.043 2.180 2.741
1986 9 24 1.529 1.540 3.107
1986 9 25 1.113 1.852 3.109
1986 9 26 0.915 1.703 2.405
1986 9 27 2.640 3.100 1.933
1986 9 28 1.737 2.167 1.743
1986 9 29 2.853 3.399 1.745
1986 9 30 2.550 3.174 1.728
1986 10 1 3.328 3.883 1.923
1986 10 2 2.885 3.645 1.817
1986 10 3 3.026 3.972 1.787
1986 10 4 2.653 3.467 1.757
1986 10 5 2.552 3.320 1.801
1986 10 6 3.702 4.318 1.650
1986 10 7 2.195 2.178 3.083
1986 10 8 1.309 1.685 3.305
1986 10 9 1.547 0.768 3.386
1986 10 10 2.088 2.240 3.433
1986 10 11 2.108 3.053 3.434
1986 10 12 2.952 3.943 2.162
1986 10 13 3.112 4.065 1.927
1986 10 14 2.950 3.586 1.928
1986 10 15 3.812 4.356 1.930
1986 10 16 3.992 4.500 1.931
1986 10 17 4.152 4.178 2.105
1986 10 18 1.354 2.189 3.399
1986 10 19 2.620 3.214 3.446
1986 10 20 1.267 1.856 3.421
1986 10 21 2.793 3.389 3.413
1986 10 22 3.799 4.683 3.450
1986 10 23 3.718 4.695 1.930
1986 10 24 3.510 4.343 1.893
1986 10 25 3.525 4.200 1.858
1986 10 26 3.017 3.627 1.827
1986 10 27 3.413 4.123 1.871
1986 10 28 4.108 3.978 1.959
1986 10 29 3.585 3.934 3.241
1986 10 30 2.736 3.494 3.328
1986 10 31 3.436 3.372 2.284
1986 11 1 3.490 3.734 3.608
1986 11 2 2.578 3.024 3.708
1986 11 3 2.609 3.053 3.832
1986 11 4 3.362 3.691 3.849
1986 11 5 2.834 3.437 3.850
1986 11 6 3.422 3.887 3.854
1986 11 7 4.263 5.260 3.849
1986 11 8 4.056 4.726 2.233
1986 11 9 3.093 3.372 2.911
1986 11 10 1.267 2.596 3.856
1986 11 11 3.289 3.979 3.857
1986 11 12 2.919 3.366 2.210
1986 11 13 2.717 3.218 2.211
1986 11 14 2.769 3.520 2.284
1986 11 15 3.638 4.281 2.389
1986 11 16 4.284 4.930 2.119
1986 11 17 4.421 4.617 2.167
1986 11 18 4.782 4.754 3.692
1986 11 19 4.951 4.746 2.401
1986 11 20 3.187 3.617 3.630
1986 11 21 2.556 3.489 2.406
1986 11 22 4.131 4.149 2.092
1986 11 23 2.087 2.488 3.629
1986 11 24 2.697 2.640 3.490
1986 11 25 2.944 2.984 3.504
1986 11 26 3.850 3.859 3.500
1986 11 27 3.629 3.805 3.800
1986 11 28 2.996 3.999 3.870
1986 11 29 1.323 1.825 3.871
1986 11 30 1.559 1.980 3.871
1986 12 1 1.966 2.349 2.954
1986 12 2 3.288 3.792 4.118
1986 12 3 2.960 3.345 4.118
1986 12 4 3.371 4.102 4.107
1986 12 5 3.206 3.827 2.890
1986 12 6 4.945 5.019 3.703
1986 12 7 2.632 3.542 4.020
1986 12 8 3.152 3.825 4.121
1986 12 9 2.967 3.909 2.993
1986 12 10 3.821 4.675 2.567
1986 12 11 3.856 4.855 2.739
1986 12 12 3.159 4.198 2.577
1986 12 13 3.782 4.221 3.336
1986 12 14 3.641 4.214 3.988
1986 12 15 4.718 5.669 3.839
1986 12 16 4.207 5.518 4.020
1986 12 17 2.365 2.986 4.018
1986 12 18 1.508 2.547 3.976
1986 12 19 1.792 2.657 4.123
1986 12 20 2.502 2.194 2.703
1986 12 21 2.489 2.584 4.089
1986 12 22 5.234 5.816 4.123
1986 12 23 4.026 4.892 3.490
1986 12 24 4.727 5.406 4.123
1986 12 25 4.814 4.877 4.123
1986 12 26 4.048 4.560 4.123
1986 12 27 3.857 4.499 4.123
1986 12 28 2.290 2.769 4.123
1986 12 29 3.559 4.064 4.117
1986 12 30 3.804 4.074 3.883
1986 12 31 4.479 5.114 3.886
1987 1 1 3.963 4.488 3.265
1987 1 2 4.600 5.490 3.861
1987 1 3 4.986 5.991 2.329
1987 1 4 4.372 4.994 3.899
1987 1 5 4.473 4.881 2.294
1987 1 6 4.836 4.918 3.747
1987 1 7 4.828 5.179 3.677
1987 1 8 3.890 4.702 3.801
1987 1 9 4.200 4.701 3.943
1987 1 10 3.838 3.761 3.950
1987 1 11 4.293 4.804 4.022
1987 1 12 3.166 3.754 4.022
1987 1 13 2.271 2.303 4.021
1987 1 14 2.925 3.231 4.020
1987 1 15 1.853 1.871 4.021
1987 1 16 2.253 2.674 4.016
1987 1 17 4.069 4.225 4.019
1987 1 18 4.121 4.416 4.018
1987 1 19 4.216 4.377 4.017
1987 1 20 3.785 4.564 4.016
1987 1 21 4.988 4.987 3.065
1987 1 22 4.184 5.156 4.015
1987 1 23 3.757 4.560 2.622
1987 1 24 2.028 2.408 4.013
1987 1 25 3.957 4.852 4.012
1987 1 26 4.682 5.494 2.383
1987 1 27 4.418 5.125 2.294
1987 1 28 5.214 5.823 3.028
1987 1 29 4.594 5.491 2.708
1987 1 30 4.257 4.777 2.226
1987 1 31 2.814 2.952 2.491
1987 2 1 2.938 3.915 3.670
1987 2 2 2.278 2.429 3.700
1987 2 3 3.795 4.200 3.813
1987 2 4 4.168 4.831 3.813
1987 2 5 2.215 2.761 3.812
1987 2 6 3.047 4.220 3.811
1987 2 7 4.768 4.817 3.810
1987 2 8 2.819 3.367 3.808
1987 2 9 4.627 5.928 3.807
1987 2 10 2.829 3.778 2.118
1987 2 11 2.561 3.606 2.673
1987 2 12 3.119 3.574 3.325
1987 2 13 3.234 3.614 3.791
1987 2 14 2.273 2.491 3.765
1987 2 15 2.966 3.211 3.797
1987 2 16 1.506 1.676 3.796
1987 2 17 3.619 4.118 3.795
1987 2 18 4.180 3.970 3.794
1987 2 19 3.919 3.851 3.792
1987 2 20 3.751 3.910 3.790
1987 2 21 3.533 4.048 3.789
1987 2 22 4.727 4.953 3.787
1987 2 23 3.875 4.343 3.785
1987 2 24 4.531 5.405 3.783
1987 2 25 4.273 5.062 2.139
1987 2 26 4.397 4.743 2.152
1987 2 27 4.544 5.162 2.940
1987 2 28 4.496 5.240 2.007
1987 3 1 4.478 5.235 1.887
1987 3 2 4.438 5.161 1.842
1987 3 3 4.376 4.797 1.808
1987 3 4 4.152 4.229 1.775
1987 3 5 4.625 5.086 1.950
1987 3 6 3.696 4.238 2.388
1987 3 7 3.548 3.990 2.012
1987 3 8 3.539 4.283 1.945
1987 3 9 3.582 3.467 2.794
1987 3 10 4.275 5.628 3.130
1987 3 11 2.232 3.406 1.913
1987 3 12 3.019 4.390 1.953
1987 3 13 2.835 3.791 1.808
1987 3 14 3.151 3.805 1.625
1987 3 15 3.190 3.759 1.550
1987 3 16 2.790 3.311 1.660
1987 3 17 2.656 3.149 1.610
1987 3 18 3.547 3.785 1.612
1987 3 19 3.900 3.532 1.373
1987 3 20 3.911 3.494 2.747
1987 3 21 3.871 3.540 2.953
1987 3 22 3.744 4.135 2.929
1987 3 23 3.167 3.741 1.826
1987 3 24 3.517 3.759 1.304
1987 3 25 3.801 3.399 1.350
1987 3 26 1.780 1.553 2.939
1987 3 27 2.080 2.657 3.537
1987 3 28 2.540 3.156 2.062
1987 3 29 3.179 3.668 1.796
1987 3 30 3.293 3.743 1.639
1987 3 31 3.427 3.791 1.562
1987 4 1 3.519 3.331 1.442
1987 4 2 1.929 2.581 3.013
1987 4 3 2.016 2.567 2.541
1987 4 4 2.553 3.145 1.355
1987 4 5 2.533 2.967 1.300
1987 4 6 2.761 3.143 1.248
1987 4 7 2.735 3.004 1.214
1987 4 8 2.561 3.002 1.168
1987 4 9 3.103 2.779 1.124
1987 4 10 1.911 1.941 2.799
1987 4 11 1.501 1.628 3.243
1987 4 12 2.396 2.575 3.200
1987 4 13 1.522 1.312 3.385
1987 4 14 1.638 1.811 3.383
1987 4 15 1.647 1.777 2.778
1987 4 16 2.471 2.934 3.001
1987 4 17 2.640 3.199 1.990
1987 4 18 2.038 2.761 2.546
1987 4 19 1.465 2.303 2.042
1987 4 20 1.269 1.397 1.748
1987 4 21 2.018 2.278 2.756
1987 4 22 1.863 2.375 3.144
1987 4 23 2.299 2.802 2.114
1987 4 24 1.719 2.633 2.292
1987 4 25 2.143 2.896 1.525
1987 4 26 1.953 2.677 1.504
1987 4 27 1.548 2.281 2.434
1987 4 28 2.027 2.610 2.189
1987 4 29 1.281 1.870 1.932
1987 4 30 1.664 2.266 2.605
1987 5 1 1.612 1.882 2.455
1987 5 2 1.927 2.335 2.789
1987 5 3 2.064 2.677 1.345
1987 5 4 1.871 2.062 2.027
1987 5 5 1.931 2.819 2.662
1987 5 6 1.026 0.808 2.673
1987 5 7 1.450 1.212 2.664
1987 5 8 1.417 1.818 3.119
1987 5 9 1.725 2.824 3.117
1987 5 10 1.613 2.335 1.513
1987 5 11 1.325 1.879 1.526
1987 5 12 1.529 1.454 3.112
1987 5 13 1.606 1.410 3.110
1987 5 14 1.444 0.765 3.116
1987 5 15 1.233 1.877 3.106
1987 5 16 1.443 2.433 1.505
1987 5 17 1.146 1.783 2.188
1987 5 18 1.011 0.912 3.081
1987 5 19 1.222 0.741 3.075
1987 5 20 1.541 1.426 3.088
1987 5 21 1.955 2.552 3.085
1987 5 22 2.035 2.228 2.635
1987 5 23 1.144 1.656 1.711
1987 5 24 1.343 1.925 1.895
1987 5 25 1.179 2.014 1.505
1987 5 26 1.171 1.827 1.490
1987 5 27 1.150 1.743 1.517
1987 5 28 0.996 1.087 1.750
1987 5 29 1.490 1.615 3.039
1987 5 30 0.762 1.118 1.644
1987 5 31 0.906 1.050 1.406
1987 6 1 1.285 1.703 1.376
1987 6 2 1.097 0.974 1.384
1987 6 3 1.588 1.345 2.374
1987 6 4 1.712 1.358 2.768
1987 6 5 1.481 1.336 2.769
1987 6 6 2.461 2.918 2.742
1987 6 7 1.333 1.938 2.370
1987 6 8 1.104 1.525 1.623
1987 6 9 1.176 1.837 1.295
1987 6 10 1.314 2.044 1.254
1987 6 11 1.365 2.137 1.210
1987 6 12 1.916 1.874 1.370
1987 6 13 1.746 1.115 2.602
1987 6 14 0.936 1.209 2.902
1987 6 15 0.851 0.667 2.902
1987 6 16 1.099 2.324 2.716
1987 6 17 1.036 1.689 1.432
1987 6 18 1.092 1.858 1.432
1987 6 19 1.355 1.984 1.432
1987 6 20 1.347 1.761 1.432
1987 6 21 1.428 2.018 1.425
1987 6 22 1.142 0.324 2.868
1987 6 23 1.692 2.329 2.863
1987 6 24 0.963 1.428 1.432
1987 6 25 0.830 1.723 1.432
1987 6 26 1.205 1.888 1.432
1987 6 27 1.237 1.958 1.416
1987 6 28 1.277 1.871 1.391
1987 6 29 1.534 1.859 1.383
1987 6 30 1.349 1.440 1.349
1987 7 1 1.094 1.374 1.527
1987 7 2 1.207 1.508 1.801
1987 7 3 0.917 1.140 1.352
1987 7 4 2.293 2.688 2.645
1987 7 5 1.623 1.799 2.450
1987 7 6 1.132 1.613 1.420
1987 7 7 1.488 1.017 2.697
1987 7 8 0.817 0.165 2.855
1987 7 9 1.057 1.673 2.687
1987 7 10 1.132 1.468 1.490
1987 7 11 1.104 0.871 1.987
1987 7 12 1.135 1.618 2.858
1987 7 13 1.837 1.525 2.659
1987 7 14 1.449 1.279 2.859
1987 7 15 1.598 2.204 1.596
1987 7 16 1.790 2.425 1.495
1987 7 17 2.246 2.157 1.524
1987 7 18 1.266 1.095 2.863
1987 7 19 1.178 1.754 2.864
1987 7 20 1.074 0.919 2.865
1987 7 21 1.328 1.029 2.867
1987 7 22 0.737 0.886 1.797
1987 7 23 1.075 1.364 1.944
1987 7 24 1.582 1.944 1.737
1987 7 25 1.662 2.166 1.534
1987 7 26 1.908 2.148 2.683
1987 7 27 1.498 1.673 1.719
1987 7 28 1.299 1.603 2.791
1987 7 29 1.845 1.941 2.798
1987 7 30 1.250 2.758 2.843
1987 7 31 1.050 1.558 2.880
1987 8 1 1.194 1.622 1.799
1987 8 2 1.202 1.974 1.737
1987 8 3 0.917 1.552 1.676
1987 8 4 0.902 1.317 2.921
1987 8 5 1.113 1.272 2.914
1987 8 6 0.905 1.077 2.914
1987 8 7 1.334 2.056 2.994
1987 8 8 0.901 1.317 1.897
1987 8 9 1.446 2.003 1.675
1987 8 10 0.953 1.511 1.633
1987 8 11 1.058 1.518 2.126
1987 8 12 1.571 1.243 2.871
1987 8 13 1.029 1.171 2.716
1987 8 14 1.266 1.632 3.004
1987 8 15 1.295 1.855 3.007
1987 8 16 1.234 1.298 3.009
1987 8 17 2.357 3.340 3.011
1987 8 18 1.582 2.311 1.770
1987 8 19 0.829 0.889 3.014
1987 8 20 1.311 2.061 3.016
1987 8 21 1.164 1.743 2.810
1987 8 22 1.453 1.846 1.880
1987 8 23 1.247 1.771 3.022
1987 8 24 1.510 1.505 2.688
1987 8 25 1.292 1.362 3.011
1987 8 26 1.940 2.421 2.988
1987 8 27 1.193 1.571 2.102
1987 8 28 1.524 1.472 1.718
1987 8 29 2.318 2.929 2.921
1987 8 30 2.326 2.830 2.911
1987 8 31 2.034 2.900 2.420
1987 9 1 1.739 2.393 1.676
1987 9 2 1.493 1.391 2.955
1987 9 3 2.826 3.463 2.927
1987 9 4 2.223 2.844 1.930
1987 9 5 0.790 1.231 1.656
1987 9 6 1.070 1.790 2.172
1987 9 7 1.470 2.329 1.573
1987 9 8 1.848 2.213 1.504
1987 9 9 2.054 1.843 2.631
1987 9 10 1.485 1.480 2.736
1987 9 11 1.933 2.384 2.774
1987 9 12 0.961 1.241 1.788
1987 9 13 1.310 1.147 2.115
1987 9 14 2.159 1.954 2.409
1987 9 15 3.421 3.417 3.061
1987 9 16 1.235 2.016 3.033
1987 9 17 1.233 1.734 3.072
1987 9 18 1.828 2.905 1.838
1987 9 19 2.597 3.345 2.417
1987 9 20 1.088 1.454 1.828
1987 9 21 1.223 1.757 1.855
1987 9 22 1.047 1.574 2.474
1987 9 23 1.431 1.634 2.790
1987 9 24 1.956 2.459 2.762
1987 9 25 2.634 3.414 1.737
1987 9 26 2.755 3.464 1.440
1987 9 27 2.331 2.930 1.475
1987 9 28 1.550 2.388 2.311
1987 9 29 1.986 2.511 1.386
1987 9 30 2.267 2.011 1.466
1987 10 1 2.103 2.242 2.824
1987 10 2 2.489 3.695 3.418
1987 10 3 2.411 2.885 1.999
1987 10 4 1.476 1.874 2.895
1987 10 5 3.189 3.110 3.248
1987 10 6 2.492 3.005 3.425
1987 10 7 2.600 3.656 3.323
1987 10 8 2.519 3.179 3.429
1987 10 9 3.001 4.308 2.335
1987 10 10 3.549 4.689 1.922
1987 10 11 2.968 3.880 1.918
1987 10 12 1.822 2.417 3.074
1987 10 13 1.413 1.894 3.352
1987 10 14 1.357 1.645 3.439
1987 10 15 1.908 1.938 3.440
1987 10 16 2.696 2.941 3.442
1987 10 17 2.477 2.801 3.443
1987 10 18 1.538 1.159 3.445
1987 10 19 1.615 1.845 3.446
1987 10 20 2.340 2.996 2.236
1987 10 21 2.158 2.800 2.273
1987 10 22 2.975 4.205 3.187
1987 10 23 3.693 4.512 2.134
1987 10 24 2.821 3.957 1.943
1987 10 25 2.544 2.670 3.451
1987 10 26 2.437 2.927 3.439
1987 10 27 2.711 3.184 2.136
1987 10 28 2.057 2.703 3.459
1987 10 29 3.025 4.106 3.460
1987 10 30 4.267 5.400 2.995
1987 10 31 4.282 4.790 1.952
1987 11 1 4.022 4.150 2.764
1987 11 2 3.799 4.544 2.864
1987 11 3 3.888 4.835 2.090
1987 11 4 4.494 4.816 2.051
1987 11 5 1.480 2.050 3.666
1987 11 6 3.479 4.363 3.481
1987 11 7 3.912 4.941 3.545
1987 11 8 2.130 2.846 3.379
1987 11 9 3.064 3.413 3.555
1987 11 10 4.073 4.808 2.051
1987 11 11 4.002 4.675 1.977
1987 11 12 2.149 2.907 2.357
1987 11 13 1.855 2.966 2.180
1987 11 14 1.441 2.575 2.489
1987 11 15 2.655 3.118 3.288
1987 11 16 4.014 5.089 3.265
1987 11 17 4.644 5.835 1.886
1987 11 18 4.563 5.702 1.722
1987 11 19 4.518 5.460 1.638
1987 11 20 4.166 4.152 1.987
1987 11 21 2.801 3.751 3.155
1987 11 22 2.582 3.419 3.515
1987 11 23 3.748 4.769 1.967
1987 11 24 2.173 2.703 2.041
1987 11 25 2.469 2.928 3.369
1987 11 26 4.001 5.365 3.579
1987 11 27 3.243 4.002 3.348
1987 11 28 3.808 4.929 2.011
1987 11 29 4.535 5.384 1.782
1987 11 30 4.500 5.341 1.692
1987 12 1 4.583 5.445 1.983
1987 12 2 4.852 4.596 3.176
1987 12 3 3.723 4.106 3.316
1987 12 4 3.910 4.331 4.103
1987 12 5 4.601 6.043 4.108
1987 12 6 2.554 3.938 2.412
1987 12 7 3.052 4.359 2.494
1987 12 8 2.225 3.165 4.033
1987 12 9 4.343 5.622 3.992
1987 12 10 4.382 5.400 2.662
1987 12 11 4.589 5.451 3.308
1987 12 12 2.768 3.284 3.686
1987 12 13 3.295 4.660 2.032
1987 12 14 2.950 3.786 1.853
1987 12 15 4.927 5.687 1.755
1987 12 16 4.912 5.555 1.740
1987 12 17 1.812 2.036 3.303
1987 12 18 4.117 4.591 3.369
1987 12 19 2.526 3.450 2.925
1987 12 20 3.221 3.712 2.882
1987 12 21 3.871 5.254 3.772
1987 12 22 3.258 4.285 2.991
1987 12 23 3.156 3.902 3.258
1987 12 24 3.084 3.954 1.969
1987 12 25 3.543 3.908 1.697
1987 12 26 1.892 2.405 2.417
1987 12 27 4.143 4.242 2.176
1987 12 28 3.427 3.836 3.180
1987 12 29 3.160 3.437 3.167
1987 12 30 4.465 5.265 3.523
1987 12 31 3.722 5.301 3.991
1988 1 1 3.884 4.883 3.270
1988 1 2 3.962 4.891 3.700
1988 1 3 3.906 5.032 2.040
1988 1 4 4.713 5.511 2.272
1988 1 5 5.230 5.319 2.033
1988 1 6 3.652 4.781 3.400
1988 1 7 4.708 5.937 2.344
1988 1 8 3.582 4.216 1.780
1988 1 9 4.517 4.607 2.708
1988 1 10 4.538 5.018 3.342
1988 1 11 4.412 5.286 3.896
1988 1 12 4.768 5.579 2.819
1988 1 13 5.596 5.353 3.271
1988 1 14 4.385 4.701 3.633
1988 1 15 3.799 4.020 3.979
1988 1 16 3.068 3.604 3.207
1988 1 17 3.885 4.346 4.017
1988 1 18 5.600 5.967 4.016
1988 1 19 3.811 4.298 3.518
1988 1 20 5.293 5.346 4.013
1988 1 21 5.581 6.039 4.015
1988 1 22 3.661 3.732 4.012
1988 1 23 1.755 2.342 4.009
1988 1 24 2.645 3.481 3.048
1988 1 25 3.118 3.933 4.012
1988 1 26 3.432 3.653 3.987
1988 1 27 4.542 5.711 4.007
1988 1 28 4.893 5.483 3.686
1988 1 29 4.155 4.831 3.963
1988 1 30 2.225 2.495 3.929
1988 1 31 1.419 1.309 3.931
1988 2 1 2.107 2.784 3.776
1988 2 2 1.947 2.060 3.816
1988 2 3 2.348 3.212 2.186
1988 2 4 3.910 5.127 2.200
1988 2 5 3.254 4.273 2.170
1988 2 6 4.315 5.163 2.094
1988 2 7 2.935 3.668 2.781
1988 2 8 2.250 2.697 3.200
1988 2 9 1.991 2.705 3.722
1988 2 10 3.035 3.564 3.745
1988 2 11 4.461 4.687 3.260
1988 2 12 3.843 4.437 3.400
1988 2 13 3.306 3.602 2.151
1988 2 14 2.764 2.956 3.753
1988 2 15 4.353 4.463 3.723
1988 2 16 2.613 3.203 3.732
1988 2 17 3.853 5.160 3.795
1988 2 18 3.711 4.981 2.399
1988 2 19 3.587 4.370 2.162
1988 2 20 3.662 4.269 2.122
1988 2 21 3.168 3.803 2.079
1988 2 22 1.976 2.602 2.111
1988 2 23 2.539 3.242 1.983
1988 2 24 3.159 3.110 2.051
1988 2 25 2.252 2.403 3.481
1988 2 26 3.184 3.698 3.540
1988 2 27 2.848 3.264 3.711
1988 2 28 3.521 3.232 3.720
1988 2 29 3.290 3.362 3.713
1988 3 1 2.730 3.097 3.656
1988 3 2 2.800 3.141 3.653
1988 3 3 3.528 3.494 3.673
1988 3 4 4.222 4.252 3.671
1988 3 5 4.340 4.991 3.669
1988 3 6 3.749 4.200 3.666
1988 3 7 3.962 3.973 2.768
1988 3 8 2.709 3.223 3.606
1988 3 9 2.057 2.772 2.350
1988 3 10 2.580 3.360 2.017
1988 3 11 3.053 3.359 3.196
1988 3 12 2.818 3.500 2.527
1988 3 13 3.688 4.405 3.034
1988 3 14 2.320 2.855 1.603
1988 3 15 3.917 4.229 3.164
1988 3 16 3.231 3.415 3.199
1988 3 17 3.829 4.011 3.182
1988 3 18 3.709 4.594 1.892
1988 3 19 3.416 4.378 1.595
1988 3 20 3.771 4.457 2.048
1988 3 21 3.571 4.838 1.462
1988 3 22 3.368 4.646 1.400
1988 3 23 3.490 4.506 1.342
1988 3 24 3.476 4.350 1.288
1988 3 25 3.360 4.358 1.235
1988 3 26 3.402 4.123 1.184
1988 3 27 3.252 3.795 1.136
1988 3 28 3.415 3.646 1.213
1988 3 29 3.184 2.921 2.599
1988 3 30 2.976 3.573 2.780
1988 3 31 2.721 2.847 2.602
1988 4 1 2.241 2.917 2.835
1988 4 2 2.877 4.274 1.335
1988 4 3 2.010 2.809 1.171
1988 4 4 2.508 3.737 1.544
1988 4 5 2.881 3.914 1.084
1988 4 6 2.012 2.735 1.101
1988 4 7 2.185 2.750 1.397
1988 4 8 2.348 2.877 2.700
1988 4 9 2.273 3.242 1.292
1988 4 10 2.330 3.263 1.226
1988 4 11 2.448 3.128 1.177
1988 4 12 2.133 1.845 2.378
1988 4 13 1.634 1.602 2.838
1988 4 14 2.114 3.074 3.379
1988 4 15 1.547 2.111 1.743
1988 4 16 2.333 2.477 1.929
1988 4 17 2.855 3.320 3.371
1988 4 18 1.581 2.206 1.808
1988 4 19 1.260 1.602 2.029
1988 4 20 1.263 1.279 3.229
1988 4 21 1.560 1.763 3.152
1988 4 22 1.673 1.196 3.003
1988 4 23 1.366 1.797 3.136
1988 4 24 1.677 1.340 3.109
1988 4 25 1.673 1.216 3.335
1988 4 26 1.449 0.971 3.354
1988 4 27 1.100 1.668 3.352
1988 4 28 1.562 1.927 2.870
1988 4 29 1.976 1.880 2.196
1988 4 30 1.390 1.072 2.741
1988 5 1 1.488 1.522 3.156
1988 5 2 1.333 0.694 3.128
1988 5 3 1.640 0.780 3.126
1988 5 4 2.155 2.473 3.124
1988 5 5 0.680 0.735 2.385
1988 5 6 1.395 1.407 1.966
1988 5 7 1.168 1.063 3.119
1988 5 8 1.339 1.640 3.117
1988 5 9 1.172 1.757 1.745
1988 5 10 1.800 2.109 1.599
1988 5 11 1.805 2.251 3.049
1988 5 12 1.462 1.335 2.375
1988 5 13 1.368 1.934 3.107
1988 5 14 1.033 1.591 1.505
1988 5 15 1.596 2.163 1.495
1988 5 16 1.858 2.093 1.584
1988 5 17 1.038 1.190 3.045
1988 5 18 0.656 1.158 1.822
1988 5 19 1.264 1.764 1.505
1988 5 20 1.021 1.060 1.410
1988 5 21 1.154 0.449 2.981
1988 5 22 1.301 0.755 3.013
1988 5 23 1.537 1.214 3.018
1988 5 24 1.706 2.573 3.093
1988 5 25 1.115 2.276 1.490
1988 5 26 1.203 2.150 1.489
1988 5 27 1.134 2.127 1.488
1988 5 28 1.222 1.812 1.477
1988 5 29 1.134 0.717 2.688
1988 5 30 1.319 1.056 3.035
1988 5 31 1.195 1.796 1.690
1988 6 1 1.208 1.580 1.475
1988 6 2 1.001 1.494 1.379
1988 6 3 1.807 1.827 1.357
1988 6 4 1.820 2.009 2.804
1988 6 5 1.772 1.762 2.518
1988 6 6 1.692 1.838 1.460
1988 6 7 1.072 1.405 1.338
1988 6 8 1.183 0.566 2.671
1988 6 9 1.416 1.088 2.718
1988 6 10 1.403 1.801 2.870
1988 6 11 0.484 0.540 1.559
1988 6 12 1.131 0.870 1.623
1988 6 13 1.056 0.648 2.834
1988 6 14 1.033 1.970 2.878
1988 6 15 0.944 1.576 1.429
1988 6 16 0.856 1.194 1.626
1988 6 17 0.970 1.073 2.851
1988 6 18 1.482 1.236 2.667
1988 6 19 1.633 1.364 2.805
1988 6 20 1.858 1.813 2.860
1988 6 21 0.980 1.188 2.900
1988 6 22 1.235 1.698 2.900
1988 6 23 1.660 1.462 2.900
1988 6 24 1.518 1.415 2.901
1988 6 25 0.523 0.859 2.901
1988 6 26 1.057 1.539 1.432
1988 6 27 0.711 0.858 1.433
1988 6 28 1.424 1.214 2.268
1988 6 29 1.709 1.372 2.868
1988 6 30 1.500 1.862 1.396
1988 7 1 1.418 1.922 1.414
1988 7 2 1.510 1.829 1.390
1988 7 3 1.272 1.622 1.347
1988 7 4 1.533 1.913 1.297
1988 7 5 2.023 1.909 1.381
1988 7 6 1.514 0.838 2.577
1988 7 7 1.579 1.791 2.643
1988 7 8 1.344 1.971 2.829
1988 7 9 0.670 1.069 1.519
1988 7 10 0.543 0.986 2.789
1988 7 11 0.999 1.534 2.689
1988 7 12 0.638 1.119 1.683
1988 7 13 1.131 1.285 1.383
1988 7 14 0.629 0.840 1.397
