year month day p_brdwgd p_chirps p_cpc p_era5land p_mswep
1994 2 6 1.577 1.595 1.965 0.833 0.216
1994 2 7 4.782 0.000 6.029 2.107 4.624
1994 2 8 13.667 6.406 11.786 7.861 17.591
1994 2 9 12.202 9.230 11.185 2.919 3.622
1994 2 10 4.283 10.853 5.488 16.034 15.264
1994 2 11 24.599 11.773 21.440 13.773 20.510
1994 2 12 15.872 15.322 14.352 11.478 16.653
1994 2 13 17.836 5.645 20.472 6.453 1.217
1994 2 14 2.561 34.756 6.552 7.657 22.045
1994 2 15 25.272 12.474 21.108 14.905 4.111
1994 2 16 0.053 0.000 0.370 6.376 4.819
1994 2 17 7.917 14.979 6.324 21.575 19.556
1994 2 18 21.654 0.855 18.624 23.772 6.543
1994 2 19 7.547 31.343 8.211 30.118 21.848
1994 2 20 26.827 1.615 26.924 8.627 2.341
1994 2 21 7.788 0.504 5.720 8.922 9.089
1994 2 22 12.192 15.961 14.809 7.917 8.574
1994 2 23 7.148 20.543 6.938 9.122 9.666
1994 2 24 11.090 20.088 9.057 18.326 15.148
1994 2 25 16.429 0.000 13.915 24.828 6.954
1994 2 26 5.268 2.569 4.015 2.764 0.275
1994 2 27 0.297 0.249 1.407 6.081 0.908
1994 2 28 3.262 0.000 5.285 6.265 7.805
1994 3 1 13.558 23.085 12.102 24.635 11.570
1994 3 2 5.332 0.000 3.964 0.158 0.410
1994 3 3 0.838 0.000 0.351 0.040 0.119
1994 3 4 0.323 1.972 0.132 0.008 0.023
1994 3 5 0.265 0.000 0.145 0.054 0.302
1994 3 6 2.560 0.000 4.296 2.411 7.426
1994 3 7 11.882 17.540 10.081 5.991 6.187
1994 3 8 1.203 8.035 2.072 1.932 4.653
1994 3 9 8.277 0.000 8.680 39.590 10.865
1994 3 10 17.057 0.000 18.977 8.287 12.733
1994 3 11 8.409 0.000 9.465 8.587 1.394
1994 3 12 3.701 0.000 2.586 2.197 0.233
1994 3 13 0.681 0.000 0.794 1.214 0.929
1994 3 14 0.786 0.000 0.974 1.441 0.073
1994 3 15 0.000 0.000 0.358 2.081 0.243
1994 3 16 0.858 0.000 0.893 0.376 0.277
1994 3 17 1.523 1.617 1.643 0.732 9.574
1994 3 18 7.577 4.727 6.849 18.450 33.370
1994 3 19 26.893 32.692 17.939 10.653 11.747
1994 3 20 8.405 0.000 9.263 0.128 0.790
1994 3 21 0.000 0.000 0.152 0.944 0.009
1994 3 22 0.097 0.000 0.046 0.112 0.021
1994 3 23 0.291 0.000 0.010 0.036 0.049
1994 3 24 0.191 0.000 0.079 0.030 0.021
1994 3 25 0.783 7.516 0.690 14.058 11.023
1994 3 26 13.236 0.000 12.677 1.964 1.138
1994 3 27 0.128 0.000 0.474 0.840 0.122
1994 3 28 0.000 0.000 0.354 0.314 0.000
1994 3 29 0.000 0.000 0.000 0.001 0.000
1994 3 30 1.795 24.160 1.513 7.615 3.684
1994 3 31 6.408 8.143 5.512 21.078 4.245
1994 4 1 2.021 0.000 4.244 3.083 0.154
1994 4 2 0.090 0.000 0.210 0.562 0.043
1994 4 3 0.080 0.000 0.114 0.051 0.026
1994 4 4 0.000 0.000 0.021 0.036 0.004
1994 4 5 0.379 0.000 0.174 0.061 0.065
1994 4 6 0.012 15.580 0.156 26.636 8.641
1994 4 7 9.672 0.000 9.499 1.611 1.856
1994 4 8 0.487 0.000 0.339 0.274 0.133
1994 4 9 0.605 0.000 0.687 4.514 1.779
1994 4 10 1.826 0.000 1.673 2.443 0.810
1994 4 11 0.436 0.000 0.353 0.500 0.042
1994 4 12 0.213 0.000 0.437 1.103 0.271
1994 4 13 0.069 3.624 0.298 0.312 0.115
1994 4 14 0.323 0.017 0.293 0.546 0.018
1994 4 15 0.000 0.000 0.000 0.064 0.000
1994 4 16 0.000 0.000 0.000 0.033 0.010
1994 4 17 0.561 1.394 0.451 1.492 0.537
1994 4 18 3.336 0.000 2.369 7.574 1.835
1994 4 19 0.063 0.000 0.100 1.365 0.017
1994 4 20 0.051 0.000 0.205 1.353 0.441
1994 4 21 3.442 15.677 3.042 31.906 29.038
1994 4 22 31.599 0.000 26.022 5.963 4.347
1994 4 23 3.936 0.000 7.917 0.048 0.000
1994 4 24 0.000 11.645 0.127 12.154 2.330
1994 4 25 4.184 17.008 6.590 21.014 16.240
1994 4 26 33.231 31.850 34.432 1.914 16.719
1994 4 27 0.323 0.000 0.352 0.231 0.000
1994 4 28 0.000 2.495 0.000 2.167 4.264
1994 4 29 5.143 1.091 4.750 0.735 0.397
1994 4 30 0.209 0.000 0.511 0.756 0.009
1994 5 1 0.000 0.000 0.027 0.155 0.000
1994 5 2 0.000 0.000 0.007 0.151 0.001
1994 5 3 0.011 0.000 0.019 0.076 0.009
1994 5 4 0.415 7.290 0.505 1.016 1.190
1994 5 5 1.271 0.000 1.112 0.710 0.147
1994 5 6 0.017 0.000 0.009 0.179 0.015
1994 5 7 0.000 0.000 0.000 0.192 0.106
1994 5 8 0.645 0.000 0.312 0.024 0.000
1994 5 9 0.316 7.865 0.331 3.444 2.045
1994 5 10 14.005 3.133 13.978 33.366 9.006
1994 5 11 6.582 51.293 12.580 53.137 24.928
1994 5 12 50.930 29.703 51.303 32.094 21.847
1994 5 13 9.062 0.000 18.654 10.392 5.551
1994 5 14 12.464 0.000 12.485 10.187 11.739
1994 5 15 14.924 0.000 15.153 2.778 10.974
1994 5 16 3.586 0.000 10.070 0.299 0.141
1994 5 17 0.232 0.000 1.088 0.573 0.774
1994 5 18 0.442 0.000 0.262 0.326 0.018
1994 5 19 0.000 0.000 0.027 0.208 0.000
1994 5 20 0.000 0.000 0.071 0.200 0.000
1994 5 21 0.000 0.000 0.000 0.266 1.217
1994 5 22 0.906 0.000 0.702 3.214 3.284
1994 5 23 5.973 0.000 6.942 2.940 2.411
1994 5 24 7.908 13.005 8.091 3.123 8.502
1994 5 25 6.898 17.928 8.999 15.900 24.894
1994 5 26 23.944 13.368 24.603 23.862 11.271
1994 5 27 29.031 27.714 23.512 27.900 23.023
1994 5 28 2.798 7.567 4.246 4.835 4.405
1994 5 29 4.965 0.000 7.055 0.909 1.684
1994 5 30 0.171 0.000 0.154 0.015 0.090
1994 5 31 0.834 21.778 1.935 13.780 7.477
1994 6 1 9.306 12.209 7.928 7.716 6.231
1994 6 2 0.122 0.000 0.199 0.015 0.011
1994 6 3 0.682 0.303 0.737 10.607 3.756
1994 6 4 6.602 7.216 7.912 7.597 5.752
1994 6 5 0.180 0.000 0.257 0.010 0.033
1994 6 6 0.084 5.711 1.137 21.717 5.319
1994 6 7 6.500 10.356 6.316 16.425 5.281
1994 6 8 3.081 0.000 3.312 1.293 0.402
1994 6 9 0.483 0.000 0.265 0.633 0.283
1994 6 10 0.172 0.000 0.076 0.000 0.000
1994 6 11 0.000 0.000 0.000 0.046 0.000
1994 6 12 0.012 0.000 0.004 0.000 0.025
1994 6 13 0.276 0.000 0.132 0.000 0.123
1994 6 14 0.413 0.021 0.193 0.000 0.076
1994 6 15 0.397 0.000 0.189 0.015 0.128
1994 6 16 0.377 4.650 0.181 0.000 0.160
1994 6 17 0.000 0.000 0.000 0.000 1.133
1994 6 18 4.110 1.018 5.911 6.203 12.253
1994 6 19 19.826 37.747 15.705 27.608 35.415
1994 6 20 36.411 14.435 41.302 19.044 8.166
1994 6 21 5.846 16.079 5.848 31.095 4.858
1994 6 22 2.217 0.000 2.175 0.006 0.008
1994 6 23 0.088 0.000 0.085 0.002 0.099
1994 6 24 0.826 14.936 0.604 24.227 22.185
1994 6 25 18.924 1.064 15.157 0.318 0.441
1994 6 26 0.000 0.000 0.178 0.000 0.000
1994 6 27 0.000 0.000 0.013 0.000 0.000
1994 6 28 0.000 0.000 0.000 0.000 0.000
1994 6 29 0.000 0.000 0.000 0.067 0.022
1994 6 30 1.810 0.000 3.347 0.320 0.652
1994 7 1 15.801 22.737 10.707 0.715 28.385
1994 7 2 28.259 24.349 25.973 30.916 17.269
1994 7 3 14.161 5.170 11.638 2.424 7.327
1994 7 4 15.411 15.295 12.531 6.891 14.065
1994 7 5 15.584 13.278 14.474 6.868 7.647
1994 7 6 4.703 3.127 4.604 1.286 2.665
1994 7 7 6.548 14.782 10.401 14.869 2.871
1994 7 8 2.822 0.000 3.452 0.462 0.295
1994 7 9 0.005 0.000 0.000 0.156 0.000
1994 7 10 0.000 0.000 0.000 0.007 0.000
1994 7 11 0.000 0.000 0.000 0.010 0.000
1994 7 12 0.000 0.000 0.068 0.035 0.000
1994 7 13 0.000 0.000 0.000 0.175 0.076
1994 7 14 1.059 0.000 0.409 0.244 0.022
1994 7 15 0.000 0.000 0.143 0.011 0.000
1994 7 16 0.000 0.000 0.000 0.000 0.000
1994 7 17 0.000 0.000 0.006 0.000 0.000
1994 7 18 0.000 0.000 0.000 0.000 0.027
1994 7 19 0.519 0.000 0.187 0.003 0.070
1994 7 20 0.170 0.000 0.055 0.008 0.034
1994 7 21 0.070 2.773 0.071 0.000 0.105
1994 7 22 0.000 9.443 0.020 37.070 15.555
1994 7 23 21.992 9.157 21.380 2.529 7.251
1994 7 24 0.000 0.000 0.172 0.000 1.760
1994 7 25 10.473 16.054 6.285 15.943 14.230
1994 7 26 17.148 22.070 26.694 29.793 8.992
1994 7 27 0.541 0.000 0.432 3.646 0.522
1994 7 28 0.091 0.000 0.265 0.000 0.271
1994 7 29 0.791 0.000 0.486 0.048 0.477
1994 7 30 1.342 0.000 4.033 1.563 0.151
1994 7 31 0.024 0.000 0.232 0.197 0.000
1994 8 1 0.000 0.000 0.000 0.072 0.000
1994 8 2 0.000 0.000 0.568 15.634 7.121
1994 8 3 10.360 0.000 7.045 0.050 0.115
1994 8 4 0.145 0.000 0.818 0.000 0.000
1994 8 5 0.000 0.000 0.010 0.005 0.004
1994 8 6 0.088 0.000 0.033 0.000 0.009
1994 8 7 0.000 0.000 0.007 0.000 0.104
1994 8 8 0.519 0.000 0.187 0.001 0.000
1994 8 9 0.780 0.000 0.329 0.133 0.070
1994 8 10 0.478 0.254 0.348 7.020 0.278
1994 8 11 0.015 8.505 0.015 0.106 0.000
1994 8 12 0.000 0.000 0.000 0.001 0.000
1994 8 13 0.000 0.000 0.000 0.006 0.000
1994 8 14 0.078 0.000 0.395 12.247 0.376
1994 8 15 0.106 0.000 0.236 0.861 0.049
1994 8 16 8.354 15.589 10.130 19.507 6.533
1994 8 17 1.218 0.000 1.087 0.516 0.407
1994 8 18 0.683 0.000 0.266 0.076 0.110
1994 8 19 0.000 0.000 0.000 0.076 0.000
1994 8 20 0.000 0.000 0.000 0.111 0.000
1994 8 21 0.000 0.000 0.000 0.001 0.000
1994 8 22 0.000 1.647 0.026 0.062 0.043
1994 8 23 0.000 0.000 0.038 17.520 0.766
1994 8 24 0.266 0.000 0.120 0.143 0.004
1994 8 25 0.055 0.000 0.020 0.070 0.013
1994 8 26 0.000 0.000 0.000 0.933 0.000
1994 8 27 0.000 0.000 0.021 6.350 0.686
1994 8 28 1.102 8.692 0.869 10.557 3.044
1994 8 29 2.758 0.000 2.332 1.711 0.825
1994 8 30 0.351 0.000 0.224 1.145 0.032
1994 8 31 0.000 0.000 0.000 0.215 0.000
1994 9 1 0.000 0.000 0.000 0.003 0.292
1994 9 2 0.478 4.354 0.335 5.189 0.789
1994 9 3 0.447 0.000 0.526 1.065 0.006
1994 9 4 0.000 0.000 0.904 0.101 0.003
1994 9 5 0.490 0.000 0.311 0.025 0.131
1994 9 6 0.133 3.784 0.052 2.030 1.946
1994 9 7 1.866 14.664 2.609 16.328 3.544
1994 9 8 5.756 0.000 5.783 1.368 0.398
1994 9 9 0.056 0.000 0.160 0.036 1.671
1994 9 10 0.000 0.000 0.000 0.126 1.041
1994 9 11 0.000 0.000 0.000 0.105 0.000
1994 9 12 0.000 1.542 0.105 3.032 0.819
1994 9 13 2.364 14.569 1.892 9.913 6.610
1994 9 14 8.203 10.620 7.401 1.933 3.469
1994 9 15 7.643 10.124 6.998 14.560 4.087
1994 9 16 0.969 0.011 0.840 0.860 0.080
1994 9 17 0.119 0.000 0.084 0.304 0.007
1994 9 18 0.079 0.000 0.130 0.465 0.072
1994 9 19 0.379 0.000 0.239 0.433 0.072
1994 9 20 0.000 0.000 0.008 0.083 0.000
1994 9 21 0.000 0.000 0.000 0.000 0.000
1994 9 22 0.000 0.000 0.000 0.000 0.000
1994 9 23 0.000 0.000 0.000 0.000 0.000
1994 9 24 0.000 0.000 1.508 0.001 0.000
1994 9 25 0.000 0.000 0.086 0.144 0.162
1994 9 26 4.512 21.389 4.826 17.884 6.439
1994 9 27 3.521 3.229 2.887 0.347 0.253
1994 9 28 0.225 0.000 0.208 0.040 0.009
1994 9 29 0.633 0.000 0.436 1.422 0.781
1994 9 30 6.229 0.000 6.580 4.612 6.892
1994 10 1 5.746 0.000 4.546 11.563 4.410
1994 10 2 10.629 9.908 9.980 33.630 18.257
1994 10 3 16.828 26.502 12.688 8.342 9.261
1994 10 4 4.198 0.000 5.400 0.338 0.493
1994 10 5 0.000 0.000 0.000 0.548 0.202
1994 10 6 0.673 0.000 0.308 6.373 1.414
1994 10 7 1.434 0.000 1.210 0.408 0.146
1994 10 8 1.112 0.000 0.521 0.203 0.223
1994 10 9 0.323 7.310 0.170 0.126 0.776
1994 10 10 2.834 0.929 3.304 4.206 2.110
1994 10 11 2.413 0.000 3.061 2.199 0.764
1994 10 12 0.720 0.000 0.857 0.759 0.264
1994 10 13 0.146 13.038 0.202 12.051 5.649
1994 10 14 11.011 6.797 13.384 1.814 1.391
1994 10 15 0.316 4.474 0.163 0.297 0.233
1994 10 16 0.351 0.000 0.193 2.439 12.821
1994 10 17 7.324 12.114 4.794 14.949 19.881
1994 10 18 25.523 29.907 23.774 30.263 22.876
1994 10 19 20.036 19.340 18.052 11.885 5.708
1994 10 20 14.956 27.920 13.695 12.956 4.827
1994 10 21 3.632 0.480 9.944 5.368 4.264
1994 10 22 5.609 0.000 4.576 12.636 6.466
1994 10 23 9.353 0.000 9.467 11.928 6.341
1994 10 24 11.188 3.311 11.660 14.609 11.680
1994 10 25 5.615 0.000 4.155 9.512 2.248
1994 10 26 1.754 0.000 1.160 2.044 0.098
1994 10 27 0.470 0.000 0.523 4.748 0.353
1994 10 28 0.682 0.000 0.379 1.982 0.273
1994 10 29 0.858 0.000 0.611 0.168 0.036
1994 10 30 0.187 0.000 0.141 0.610 0.663
1994 10 31 2.245 10.636 2.600 8.559 5.523
1994 11 1 8.691 9.435 6.375 3.873 7.808
1994 11 2 3.105 0.000 3.641 0.153 0.005
1994 11 3 0.323 0.000 0.229 0.516 0.083
1994 11 4 0.570 11.045 0.848 14.402 5.350
1994 11 5 6.654 8.942 4.585 12.236 3.122
1994 11 6 8.063 21.372 10.187 21.414 10.172
1994 11 7 18.511 0.040 16.825 35.140 11.501
1994 11 8 0.090 9.341 0.481 18.761 4.826
1994 11 9 8.734 10.128 7.981 15.770 5.595
1994 11 10 1.060 0.000 1.865 0.031 0.247
1994 11 11 0.000 0.000 0.034 0.983 0.000
1994 11 12 0.000 5.487 0.108 0.945 0.134
1994 11 13 0.161 0.000 0.626 19.191 1.242
1994 11 14 2.456 0.000 3.866 3.500 0.049
1994 11 15 0.079 0.000 0.105 1.219 0.134
1994 11 16 0.217 0.000 1.477 10.713 5.655
1994 11 17 11.318 26.581 6.343 23.489 13.095
1994 11 18 26.037 0.000 24.984 22.283 10.954
1994 11 19 2.268 0.000 2.574 1.191 0.582
1994 11 20 0.491 0.000 0.442 0.776 0.265
1994 11 21 0.655 0.000 0.418 0.629 4.145
1994 11 22 0.879 0.000 1.617 0.006 0.143
1994 11 23 0.788 0.000 0.395 0.155 0.280
1994 11 24 0.000 0.000 0.000 0.394 0.000
1994 11 25 0.000 0.000 0.000 0.000 0.000
1994 11 26 0.000 0.000 0.010 3.739 0.312
1994 11 27 1.559 10.932 2.381 16.314 9.941
1994 11 28 8.221 3.234 8.460 13.101 6.920
1994 11 29 7.197 10.021 5.943 5.248 3.241
1994 11 30 0.000 0.000 0.004 0.000 0.000
1994 12 1 0.280 0.000 1.561 0.000 0.000
1994 12 2 0.000 0.000 0.000 0.217 0.000
1994 12 3 0.543 5.654 0.744 0.900 0.511
1994 12 4 0.027 10.690 0.351 12.378 7.230
1994 12 5 10.042 0.000 9.360 13.584 3.716
1994 12 6 0.963 0.069 0.666 2.757 1.845
1994 12 7 1.680 0.000 1.794 0.744 0.102
1994 12 8 0.000 0.000 0.000 0.028 0.000
1994 12 9 0.000 0.000 0.003 0.007 0.000
1994 12 10 0.000 0.000 0.000 0.002 0.000
1994 12 11 0.000 0.000 0.000 0.061 0.000
1994 12 12 0.000 4.882 0.005 1.494 2.564
1994 12 13 3.030 9.478 4.200 13.902 4.960
1994 12 14 7.017 12.318 7.089 16.515 7.103
1994 12 15 7.154 0.000 6.573 7.323 2.710
1994 12 16 4.085 0.509 4.306 3.611 2.306
1994 12 17 1.084 0.624 1.778 6.501 1.705
1994 12 18 2.418 0.000 3.329 1.698 1.137
1994 12 19 1.905 0.000 1.561 2.389 1.181
1994 12 20 0.573 3.787 0.607 0.687 0.188
1994 12 21 0.000 17.765 0.069 0.494 0.569
1994 12 22 1.805 0.000 5.685 21.257 12.827
1994 12 23 15.539 0.000 12.871 3.624 0.640
1994 12 24 1.611 0.000 0.832 0.290 0.149
1994 12 25 0.737 0.000 0.437 1.566 0.511
1994 12 26 0.906 0.339 0.484 4.350 1.657
1994 12 27 1.129 12.409 1.629 8.925 12.448
1994 12 28 11.556 10.063 11.532 26.120 2.268
1994 12 29 4.410 13.282 6.476 18.850 8.732
1994 12 30 21.572 11.696 21.053 54.357 22.331
1994 12 31 16.318 3.289 14.087 13.969 5.290
1995 1 1 6.053 14.782 4.008 17.394 2.596
1995 1 2 2.649 7.837 5.520 24.221 9.784
1995 1 3 8.418 0.000 7.854 0.106 0.046
1995 1 4 0.603 0.000 0.814 3.909 1.092
1995 1 5 2.104 0.000 4.158 8.953 4.253
1995 1 6 28.404 47.069 20.633 36.039 12.904
1995 1 7 10.885 0.000 9.644 17.272 3.267
1995 1 8 5.056 0.000 5.355 12.672 6.004
1995 1 9 2.661 22.312 5.320 56.049 22.847
1995 1 10 63.254 1.359 53.129 75.906 40.167
1995 1 11 5.419 0.000 5.980 11.321 4.750
1995 1 12 7.186 1.342 7.075 13.853 5.234
1995 1 13 11.538 2.260 12.145 11.608 11.349
1995 1 14 13.828 35.179 13.977 15.851 15.613
1995 1 15 11.341 12.288 11.641 13.187 15.321
1995 1 16 32.108 0.000 23.923 11.248 4.136
1995 1 17 4.208 3.065 4.287 1.684 0.113
1995 1 18 0.328 0.000 0.631 11.729 1.783
1995 1 19 7.280 22.905 6.610 23.542 5.952
1995 1 20 14.133 0.000 14.077 14.900 15.091
1995 1 21 24.022 30.622 21.605 21.077 11.490
1995 1 22 8.024 0.000 7.298 3.742 2.557
1995 1 23 4.367 0.000 7.208 1.891 1.643
1995 1 24 3.675 0.000 2.304 0.423 0.922
1995 1 25 2.014 0.000 2.483 17.453 7.588
1995 1 26 6.906 0.000 8.261 18.695 11.533
1995 1 27 7.386 28.685 5.761 11.039 15.605
1995 1 28 13.677 0.683 12.448 4.275 0.770
1995 1 29 0.632 0.000 0.308 4.634 0.179
1995 1 30 0.108 0.000 0.201 3.021 0.033
1995 1 31 0.149 0.000 0.260 4.570 0.043
1995 2 1 0.034 16.928 1.221 11.262 3.424
1995 2 2 4.618 0.000 6.117 26.409 8.847
1995 2 3 11.986 0.000 13.393 0.171 0.295
1995 2 4 0.530 0.000 0.298 0.291 0.027
1995 2 5 0.636 0.000 1.422 17.525 7.925
1995 2 6 13.772 0.000 14.353 17.045 8.334
1995 2 7 1.491 0.000 1.266 0.030 0.045
1995 2 8 0.668 17.025 0.306 2.236 0.322
1995 2 9 0.448 21.584 1.437 8.394 2.585
1995 2 10 5.706 0.000 6.912 9.491 4.270
1995 2 11 5.097 0.000 5.070 11.811 8.377
1995 2 12 6.785 0.000 6.726 7.471 2.138
1995 2 13 5.155 0.000 6.125 10.771 2.312
1995 2 14 3.081 0.000 2.841 14.709 3.968
1995 2 15 7.138 0.000 10.367 6.935 4.064
1995 2 16 5.461 0.000 4.933 1.885 3.849
1995 2 17 7.355 0.000 10.561 1.772 2.311
1995 2 18 1.546 0.000 2.749 13.671 12.726
1995 2 19 12.408 0.000 13.336 0.542 0.173
1995 2 20 0.512 0.000 0.632 0.378 0.151
1995 2 21 0.612 0.000 0.477 0.829 0.128
1995 2 22 0.746 19.647 0.327 6.259 3.986
1995 2 23 6.303 32.847 4.325 21.330 18.781
1995 2 24 30.350 14.553 21.002 14.015 9.950
1995 2 25 6.859 1.543 7.044 11.734 9.391
1995 2 26 10.519 13.352 5.406 13.061 7.138
1995 2 27 10.261 0.088 12.526 6.984 9.828
1995 2 28 12.619 22.138 11.833 20.376 11.041
1995 3 1 7.929 11.612 8.593 14.202 13.211
1995 3 2 11.727 0.000 9.649 13.472 2.100
1995 3 3 3.375 0.612 1.877 12.632 7.624
1995 3 4 8.858 31.881 8.292 5.165 4.257
1995 3 5 7.073 0.000 6.677 22.087 2.740
1995 3 6 3.999 0.000 3.051 5.278 0.932
1995 3 7 3.219 0.000 2.010 1.823 0.273
1995 3 8 0.507 11.154 0.807 1.998 2.288
1995 3 9 2.678 7.504 2.191 6.783 0.669
1995 3 10 0.368 0.000 0.327 0.856 0.055
1995 3 11 0.016 0.000 0.015 1.180 0.000
1995 3 12 0.000 0.000 0.000 0.700 0.107
1995 3 13 0.938 0.000 0.336 2.022 0.125
1995 3 14 0.000 0.000 0.053 0.148 0.165
1995 3 15 3.929 0.000 2.623 12.067 5.473
1995 3 16 2.782 0.000 2.076 0.027 0.000
1995 3 17 0.000 0.000 0.000 0.269 0.016
1995 3 18 0.000 0.000 0.000 0.314 0.000
1995 3 19 0.000 0.000 0.000 0.290 0.033
1995 3 20 0.291 2.933 0.391 0.088 0.134
1995 3 21 0.530 9.622 0.179 0.011 0.088
1995 3 22 1.769 0.000 0.957 0.479 0.447
1995 3 23 0.000 14.961 0.133 8.807 4.742
1995 3 24 8.776 0.000 9.368 15.036 4.971
1995 3 25 0.476 0.000 0.210 0.001 0.000
1995 3 26 0.000 0.000 0.000 0.000 0.000
1995 3 27 0.000 0.000 0.000 0.000 0.000
1995 3 28 0.000 0.000 0.000 0.106 0.009
1995 3 29 0.177 0.000 0.128 22.740 8.174
1995 3 30 11.489 0.000 12.011 6.048 3.161
1995 3 31 2.843 0.000 4.276 2.019 2.100
1995 4 1 3.508 3.239 2.365 6.860 1.826
1995 4 2 0.544 0.000 0.249 0.200 0.259
1995 4 3 0.217 0.000 0.114 0.245 0.085
1995 4 4 0.000 0.000 0.000 0.348 0.000
1995 4 5 0.000 0.000 0.000 0.188 0.000
1995 4 6 0.000 0.000 0.014 0.664 0.000
1995 4 7 0.000 0.000 0.028 0.124 0.000
1995 4 8 0.000 0.000 0.007 0.121 0.000
1995 4 9 0.000 0.000 0.004 0.233 0.000
1995 4 10 0.000 0.498 0.287 3.293 2.656
1995 4 11 12.381 12.215 9.624 34.984 18.901
1995 4 12 10.306 0.000 8.211 0.174 0.191
1995 4 13 0.373 0.000 1.294 0.082 0.000
1995 4 14 0.000 0.000 0.027 0.020 0.000
1995 4 15 0.000 0.000 0.000 0.049 0.000
1995 4 16 0.000 0.000 0.011 0.013 0.000
1995 4 17 0.000 11.390 0.189 2.571 0.563
1995 4 18 0.335 4.753 0.476 2.038 0.083
1995 4 19 0.000 4.753 0.152 4.217 6.608
1995 4 20 10.687 8.201 9.662 26.214 12.134
1995 4 21 1.267 0.000 0.843 0.082 0.040
1995 4 22 0.000 0.000 0.000 0.052 0.002
1995 4 23 0.016 0.000 0.073 0.000 0.000
1995 4 24 0.000 0.000 0.000 0.000 0.000
1995 4 25 0.000 0.000 0.000 0.000 0.000
1995 4 26 0.000 0.000 0.000 0.005 0.000
1995 4 27 0.000 0.000 0.000 0.000 0.000
1995 4 28 0.000 0.000 0.000 0.198 0.000
1995 4 29 0.000 4.628 0.115 1.968 0.386
1995 4 30 0.290 0.905 0.168 1.129 0.516
1995 5 1 1.034 0.085 0.533 0.249 0.008
1995 5 2 0.057 2.610 0.285 0.962 0.000
1995 5 3 0.000 0.000 0.000 0.002 0.000
1995 5 4 0.000 0.000 0.000 0.000 0.000
1995 5 5 0.000 0.000 0.233 0.000 0.000
1995 5 6 0.106 1.603 0.109 1.210 1.071
1995 5 7 4.330 1.119 3.118 3.376 3.091
1995 5 8 0.000 0.000 0.000 0.376 0.000
1995 5 9 0.000 2.262 0.000 0.000 0.186
1995 5 10 0.000 6.777 0.024 1.090 0.268
1995 5 11 0.000 0.000 0.040 0.220 0.000
1995 5 12 0.000 0.000 0.000 0.012 0.000
1995 5 13 0.000 0.000 0.000 0.036 0.000
1995 5 14 0.000 3.064 0.000 0.332 0.095
1995 5 15 0.060 0.000 0.125 1.255 0.040
1995 5 16 0.000 5.363 0.049 4.117 1.356
1995 5 17 4.147 0.000 4.718 1.866 0.392
1995 5 18 0.035 0.000 0.190 0.691 0.005
1995 5 19 0.000 0.000 0.008 0.000 0.000
1995 5 20 0.000 0.188 0.000 0.000 0.001
1995 5 21 0.026 3.130 0.029 0.002 0.032
1995 5 22 0.000 0.000 0.029 0.009 0.000
1995 5 23 0.000 0.000 0.000 0.112 0.000
1995 5 24 0.000 0.000 0.000 0.120 0.000
1995 5 25 0.000 0.000 0.019 0.376 0.000
1995 5 26 0.000 0.000 0.003 0.000 0.000
1995 5 27 0.000 0.000 0.023 0.012 0.041
1995 5 28 0.365 0.000 0.178 0.000 0.070
1995 5 29 0.016 0.000 0.073 4.539 1.469
1995 5 30 2.221 0.000 2.327 0.034 0.010
1995 5 31 0.000 1.366 0.000 0.044 0.000
1995 6 1 0.000 0.390 0.000 0.000 0.000
1995 6 2 0.000 0.000 0.000 0.129 0.000
1995 6 3 0.000 0.000 0.000 0.084 0.000
1995 6 4 0.000 0.000 0.000 0.000 0.000
1995 6 5 0.000 0.000 0.000 0.000 0.000
1995 6 6 0.000 0.000 0.000 0.000 0.000
1995 6 7 0.000 0.444 0.096 6.042 2.205
1995 6 8 22.139 20.387 25.040 27.151 25.400
1995 6 9 10.845 2.073 9.055 1.395 7.743
1995 6 10 12.890 32.872 13.059 13.938 23.133
1995 6 11 7.896 0.000 5.984 0.085 1.009
1995 6 12 0.000 0.000 0.110 0.047 0.000
1995 6 13 0.010 0.000 0.003 1.081 0.007
1995 6 14 0.609 0.000 0.753 17.688 1.633
1995 6 15 2.546 0.000 2.599 5.489 1.608
1995 6 16 0.210 0.000 0.428 0.295 0.138
1995 6 17 5.652 15.460 5.696 22.049 8.882
1995 6 18 10.437 0.000 9.781 21.267 15.755
1995 6 19 10.920 0.000 10.352 0.927 0.293
1995 6 20 0.170 0.000 0.900 0.074 0.000
1995 6 21 0.000 0.000 0.000 0.474 0.009
1995 6 22 0.023 0.000 0.024 0.000 0.000
1995 6 23 0.000 0.000 0.000 0.000 0.002
1995 6 24 0.193 12.739 0.507 1.431 3.782
1995 6 25 35.013 27.937 30.651 16.188 30.304
1995 6 26 1.260 0.000 2.952 0.000 0.000
1995 6 27 0.000 0.000 0.007 0.003 0.000
1995 6 28 0.016 14.651 0.138 15.892 9.934
1995 6 29 7.262 3.851 8.077 1.676 0.935
1995 6 30 0.028 0.000 0.009 0.118 0.025
1995 7 1 0.357 0.000 0.263 0.221 0.088
1995 7 2 0.000 0.000 0.000 0.020 0.150
1995 7 3 0.450 14.138 0.440 0.737 7.196
1995 7 4 10.507 0.000 10.380 1.599 5.356
1995 7 5 0.461 0.000 0.433 0.079 0.061
1995 7 6 0.426 13.435 0.307 30.965 12.704
1995 7 7 24.172 26.918 21.982 26.037 29.625
