year month day tmax_cpc tmax_era5land tmax_brdwgd tmean_era5land tmin_cpc tmin_era5land tmin_brdwgd
1986 3 11 25.71 22.26 21.81 18.93 18.21 16.55 16.13
1986 3 12 25.84 23.36 22.20 18.63 17.66 15.98 15.07
1986 3 13 24.28 22.61 21.20 19.19 16.94 17.15 16.25
1986 3 14 25.53 24.85 25.46 19.63 18.04 16.80 15.95
1986 3 15 26.96 21.79 23.47 18.74 16.84 16.44 15.83
1986 3 16 24.49 20.54 24.13 18.49 16.52 17.30 15.59
1986 3 17 23.78 24.99 23.96 19.38 15.53 16.05 14.53
1986 3 18 24.58 24.76 25.60 19.57 19.02 16.73 15.27
1986 3 19 28.48 20.51 20.24 16.92 14.77 12.98 13.98
1986 3 20 21.73 20.45 21.95 15.04 12.21 10.24 12.32
1986 3 21 22.88 21.27 21.44 15.51 13.66 10.16 10.57
1986 3 22 22.98 21.00 20.23 16.85 14.09 14.15 12.12
1986 3 23 24.10 21.15 21.06 17.12 14.50 13.91 14.35
1986 3 24 25.22 22.04 22.58 17.72 14.81 14.98 15.14
1986 3 25 24.56 23.03 23.83 17.50 15.37 14.52 15.37
1986 3 26 25.67 21.31 21.35 16.10 15.92 12.07 13.93
1986 3 27 22.87 21.02 21.59 15.76 11.91 10.97 12.61
1986 3 28 NaN 20.19 21.59 16.23 NaN 12.87 12.57
1986 3 29 23.68 19.64 21.31 16.30 14.15 13.24 12.41
1986 3 30 23.35 19.92 23.41 16.23 15.25 13.57 13.81
1986 3 31 23.60 22.86 23.97 16.86 14.82 11.04 12.66
1986 4 1 24.29 21.16 21.65 17.31 14.42 14.25 13.12
1986 4 2 23.68 21.85 22.46 17.82 16.32 15.54 15.58
1986 4 3 23.18 23.17 23.51 18.23 15.64 14.79 15.04
1986 4 4 24.92 22.89 23.08 19.49 17.19 17.38 16.44
1986 4 5 25.50 24.75 22.53 19.58 18.35 17.46 16.54
1986 4 6 22.73 19.80 21.67 16.36 16.11 12.79 15.22
1986 4 7 22.33 18.23 17.66 14.63 13.73 11.40 12.99
1986 4 8 22.84 22.03 20.42 17.30 14.72 13.79 12.44
1986 4 9 24.95 22.80 22.08 18.41 16.32 15.21 15.55
1986 4 10 25.01 23.80 24.59 19.24 16.62 16.11 16.01
1986 4 11 26.41 24.69 25.82 19.25 16.42 15.15 14.97
1986 4 12 25.84 24.18 24.48 19.58 16.88 15.84 14.76
1986 4 13 26.57 25.66 25.67 20.29 18.23 17.28 15.96
1986 4 14 26.40 20.23 20.74 17.03 16.14 12.59 16.48
1986 4 15 20.28 14.27 17.20 12.14 12.40 8.87 12.06
1986 4 16 16.84 15.53 16.17 10.86 6.29 6.47 6.87
1986 4 17 19.21 16.28 15.13 12.04 8.86 7.73 9.16
1986 4 18 18.49 15.86 16.46 13.35 11.18 10.84 9.31
1986 4 19 21.38 18.14 20.01 14.52 12.35 11.82 11.33
1986 4 20 21.76 18.86 19.78 15.39 13.90 12.07 13.09
1986 4 21 22.16 18.32 17.23 16.73 15.24 15.05 13.54
1986 4 22 22.34 22.06 22.80 17.85 13.78 13.94 13.79
1986 4 23 24.96 21.76 21.17 17.46 14.70 14.43 12.87
1986 4 24 24.08 21.30 21.30 17.46 14.75 15.08 13.57
1986 4 25 24.22 22.42 19.65 17.73 14.90 14.80 14.04
1986 4 26 25.32 18.47 21.42 15.41 14.06 13.02 14.17
1986 4 27 20.98 16.17 18.11 13.27 11.00 10.87 10.71
1986 4 28 20.83 15.72 17.00 12.34 11.46 9.21 9.84
1986 4 29 20.04 17.10 16.37 12.40 9.96 8.62 9.38
1986 4 30 19.68 18.88 17.84 12.70 8.58 7.81 9.74
1986 5 1 21.44 20.97 19.18 13.50 9.49 7.19 8.98
1986 5 2 22.92 21.67 21.22 13.94 11.45 6.67 8.35
1986 5 3 22.25 21.71 21.26 14.28 11.10 6.76 8.08
1986 5 4 22.51 19.11 19.64 15.12 12.45 12.32 10.15
1986 5 5 21.55 19.76 20.55 15.37 12.82 12.24 11.66
1986 5 6 23.05 19.61 17.32 15.55 13.47 12.05 11.71
1986 5 7 19.44 16.78 15.86 14.75 14.20 13.02 12.44
1986 5 8 20.05 18.74 18.12 15.41 12.53 13.48 12.92
1986 5 9 21.86 19.72 20.79 15.56 14.22 12.18 13.59
1986 5 10 24.57 19.79 17.66 16.08 12.89 13.97 12.32
1986 5 11 20.96 15.24 16.31 14.27 11.06 13.52 11.60
1986 5 12 20.33 16.62 14.76 14.83 13.95 13.82 12.72
1986 5 13 18.40 14.93 17.54 12.98 12.78 7.91 10.31
1986 5 14 16.90 14.77 13.11 8.39 3.44 2.66 9.66
1986 5 15 13.88 18.56 16.19 11.85 6.37 6.47 9.80
1986 5 16 19.66 20.70 18.77 14.69 10.93 9.54 12.39
1986 5 17 23.07 20.24 19.56 16.58 15.36 13.23 12.70
1986 5 18 21.40 19.16 18.60 16.98 11.60 15.82 13.83
1986 5 19 21.04 22.01 21.28 18.03 12.96 15.78 12.63
1986 5 20 23.92 20.98 21.40 16.53 15.60 12.73 13.63
1986 5 21 22.55 15.28 16.25 11.70 10.32 8.65 9.72
1986 5 22 16.81 16.17 15.24 10.65 6.05 6.29 8.42
1986 5 23 17.77 15.28 16.02 11.76 7.85 8.86 9.31
1986 5 24 20.14 17.30 18.51 14.81 12.43 12.61 11.01
1986 5 25 20.30 14.90 17.73 13.29 11.97 8.88 11.97
1986 5 26 16.83 15.50 13.14 9.32 4.48 2.80 10.14
1986 5 27 16.20 16.45 16.82 12.69 9.88 8.79 10.69
1986 5 28 20.87 19.66 20.31 15.49 14.17 12.64 11.29
1986 5 29 23.05 21.02 23.01 16.66 15.08 13.35 12.55
1986 5 30 22.16 16.32 16.58 13.87 11.62 8.01 11.93
1986 5 31 16.57 10.47 12.28 7.06 5.97 2.94 4.94
1986 6 1 13.09 13.08 13.30 6.31 2.11 0.94 0.59
1986 6 2 15.53 12.78 13.48 6.62 2.68 1.23 1.71
1986 6 3 16.71 12.55 15.19 7.32 4.23 3.18 3.23
1986 6 4 16.72 15.30 17.68 9.16 8.06 5.07 5.09
1986 6 5 18.32 15.37 19.23 10.41 8.57 7.68 6.04
1986 6 6 19.98 13.20 16.06 10.75 10.90 8.27 4.89
1986 6 7 16.25 13.19 12.26 7.77 6.49 2.77 5.63
1986 6 8 14.70 14.65 14.90 10.42 5.89 6.12 7.20
1986 6 9 18.13 17.88 16.39 13.17 10.43 10.08 9.85
1986 6 10 20.51 19.23 17.68 13.65 11.46 9.60 9.62
1986 6 11 21.22 20.30 19.27 13.94 11.21 8.73 5.63
1986 6 12 23.83 14.32 13.37 11.79 10.52 9.98 6.32
1986 6 13 18.45 16.27 16.55 12.49 8.25 10.20 9.70
1986 6 14 20.29 19.08 20.39 14.46 12.47 11.26 10.71
1986 6 15 21.83 17.25 15.97 13.57 13.00 10.82 10.99
1986 6 16 19.28 20.65 17.91 15.09 11.20 11.18 8.98
1986 6 17 22.51 20.12 18.76 14.90 13.04 10.63 8.88
1986 6 18 22.25 20.26 18.68 14.35 11.70 10.00 8.90
1986 6 19 21.94 20.17 17.94 13.61 10.35 8.04 6.54
1986 6 20 21.72 18.21 17.36 13.34 8.75 9.73 6.48
1986 6 21 20.45 16.23 16.71 11.64 10.34 8.16 7.08
1986 6 22 20.55 18.24 19.48 12.71 10.54 8.95 8.49
1986 6 23 21.66 16.85 13.06 12.07 9.93 8.75 8.60
1986 6 24 20.03 16.29 17.37 12.43 11.63 9.02 8.88
1986 6 25 21.48 16.33 16.39 13.31 12.91 10.75 9.80
1986 6 26 19.30 14.48 14.28 11.18 11.11 8.85 5.70
1986 6 27 17.54 16.45 13.95 10.02 6.44 4.62 5.14
1986 6 28 18.39 16.71 14.78 9.65 5.66 3.48 2.26
1986 6 29 17.92 17.64 14.71 11.37 8.07 5.17 5.50
1986 6 30 16.25 14.63 16.38 12.57 10.60 10.52 6.57
1986 7 1 18.82 13.65 16.42 10.67 11.99 6.63 9.87
1986 7 2 16.43 12.24 14.14 8.29 8.61 4.94 8.35
1986 7 3 15.31 13.41 13.29 9.06 6.85 5.50 8.45
1986 7 4 16.67 15.99 14.46 10.24 7.40 5.96 8.87
1986 7 5 19.05 16.23 16.13 10.00 8.53 4.54 9.50
1986 7 6 17.86 9.54 12.88 8.43 8.18 6.47 8.37
1986 7 7 13.89 10.70 11.38 7.89 7.18 5.61 7.24
1986 7 8 15.84 11.67 12.26 8.40 7.03 4.97 7.13
1986 7 9 17.39 13.44 12.35 9.39 7.09 6.17 6.78
1986 7 10 17.57 13.98 13.22 10.15 8.20 7.44 8.11
1986 7 11 17.54 13.74 13.62 10.26 8.16 7.76 7.47
1986 7 12 17.40 16.88 14.39 10.76 8.09 6.30 5.45
1986 7 13 19.72 18.09 15.71 10.76 6.84 5.16 3.48
1986 7 14 21.20 18.11 16.39 11.71 7.83 7.11 3.30
1986 7 15 20.05 18.46 16.99 12.12 8.81 7.19 4.29
1986 7 16 22.17 18.93 18.71 12.05 9.82 5.87 5.48
1986 7 17 19.32 15.72 18.07 12.85 11.39 10.54 6.81
1986 7 18 18.12 14.08 17.69 12.73 12.46 11.80 9.57
1986 7 19 16.80 11.58 14.95 10.84 11.04 9.85 11.31
1986 7 20 17.54 16.81 17.60 13.10 11.35 9.73 10.23
1986 7 21 16.98 9.26 10.73 6.70 5.78 2.96 5.57
1986 7 22 12.65 10.93 8.29 6.39 3.15 2.31 4.67
1986 7 23 15.06 14.31 12.07 8.60 5.98 3.62 6.32
1986 7 24 17.92 17.08 14.41 9.86 7.22 3.35 6.11
1986 7 25 19.55 18.22 19.71 10.15 6.73 2.42 2.89
1986 7 26 18.56 18.15 16.36 11.54 8.04 6.44 4.15
1986 7 27 19.49 12.48 19.05 8.92 7.21 4.97 4.51
1986 7 28 13.35 11.18 12.77 6.11 1.79 2.15 6.26
1986 7 29 13.72 13.99 14.31 8.24 3.84 4.01 4.74
1986 7 30 17.89 16.49 16.16 12.34 9.83 8.59 4.62
1986 7 31 17.86 15.73 14.75 12.58 10.78 10.73 9.12
1986 8 1 19.61 19.06 16.75 13.56 9.27 10.42 10.52
1986 8 2 22.05 19.60 21.86 13.80 10.79 8.76 6.98
1986 8 3 22.76 20.95 23.74 15.03 10.85 9.32 8.78
1986 8 4 24.37 21.85 21.37 16.62 12.96 12.24 9.99
1986 8 5 21.50 22.14 20.86 16.67 12.64 12.66 9.86
1986 8 6 20.76 19.01 19.16 15.00 13.08 11.80 10.91
1986 8 7 22.20 19.80 18.50 15.72 12.80 13.05 11.25
1986 8 8 24.00 22.04 18.30 16.05 11.37 11.05 10.14
1986 8 9 21.84 20.46 18.04 15.07 11.72 10.57 8.46
1986 8 10 22.11 20.52 19.20 14.79 11.64 9.72 8.58
1986 8 11 23.00 15.61 18.72 12.56 13.20 8.11 9.68
1986 8 12 17.49 10.44 12.88 9.10 10.90 7.70 11.43
1986 8 13 15.26 14.52 13.11 12.23 11.24 9.65 10.93
1986 8 14 17.16 18.05 14.68 14.79 12.29 12.96 10.11
1986 8 15 18.93 14.83 15.88 13.42 13.48 11.91 11.50
1986 8 16 19.42 16.09 15.85 12.68 12.54 9.61 10.59
1986 8 17 19.40 12.30 13.07 8.32 7.16 5.11 6.83
1986 8 18 13.71 13.42 12.49 7.59 4.52 2.50 3.24
1986 8 19 15.17 15.01 12.79 9.02 5.04 4.08 4.12
1986 8 20 17.20 13.40 12.07 9.80 6.49 7.15 6.87
1986 8 21 15.96 14.70 11.39 11.01 7.84 8.62 9.84
1986 8 22 16.65 15.93 13.31 12.28 9.51 9.76 8.97
1986 8 23 17.25 16.69 17.80 12.87 12.06 8.62 9.35
1986 8 24 19.46 14.88 13.85 9.28 7.22 4.27 5.63
1986 8 25 16.97 15.29 15.04 9.58 6.51 3.35 5.57
1986 8 26 23.15 18.76 17.17 12.21 9.22 6.91 9.30
1986 8 27 20.72 18.19 17.62 12.08 7.96 7.33 7.65
1986 8 28 20.32 21.24 17.34 13.59 8.93 8.20 8.94
1986 8 29 22.50 20.70 19.57 14.77 10.27 9.06 8.16
1986 8 30 21.42 13.61 15.50 11.31 12.23 8.78 9.52
1986 8 31 16.77 11.90 14.78 9.29 10.15 7.75 8.88
1986 9 1 16.71 12.08 13.21 9.20 9.07 7.13 8.84
1986 9 2 18.43 13.53 14.46 10.22 8.63 7.56 8.53
1986 9 3 18.96 14.49 16.87 11.57 10.37 9.44 8.84
1986 9 4 19.00 14.46 13.34 11.14 13.01 5.37 7.86
1986 9 5 15.97 12.32 11.08 6.27 3.22 1.14 4.25
1986 9 6 12.78 17.21 14.07 9.29 2.18 1.82 4.58
1986 9 7 19.69 18.32 16.75 11.39 7.04 5.54 8.68
1986 9 8 22.65 18.98 17.74 12.94 10.81 8.50 10.71
1986 9 9 22.43 19.55 18.26 13.11 10.25 8.39 11.06
1986 9 10 22.12 20.12 17.36 13.54 10.71 9.24 9.95
1986 9 11 23.40 23.12 18.75 15.66 11.02 10.19 8.71
1986 9 12 22.02 22.25 18.96 15.34 10.53 9.43 8.63
1986 9 13 24.65 23.79 23.72 16.51 11.14 10.25 11.32
1986 9 14 24.75 25.22 21.43 17.96 13.56 11.36 10.13
1986 9 15 28.25 20.72 21.57 16.51 15.76 13.02 10.73
1986 9 16 19.92 13.19 14.98 11.38 10.62 9.33 12.07
1986 9 17 16.21 18.59 18.05 14.87 11.64 11.47 11.29
1986 9 18 19.81 11.45 14.47 9.59 10.75 7.72 9.01
1986 9 19 15.04 9.27 12.09 8.17 9.45 6.92 8.64
1986 9 20 NaN 12.81 15.30 10.41 NaN 8.62 10.05
1986 9 21 17.24 14.21 15.17 11.89 11.08 9.75 10.62
1986 9 22 19.57 17.56 16.41 13.21 10.45 10.31 10.13
1986 9 23 21.24 18.39 20.63 14.48 13.25 11.42 12.17
1986 9 24 22.33 17.02 16.78 14.54 14.05 13.06 12.90
1986 9 25 20.53 13.93 17.06 12.25 13.50 10.00 12.71
1986 9 26 17.58 11.81 13.63 10.01 10.95 7.85 10.42
1986 9 27 15.30 14.15 12.29 9.53 7.38 5.28 8.17
1986 9 28 17.67 14.37 10.26 10.08 7.53 6.29 8.56
1986 9 29 18.35 20.11 15.51 13.64 8.73 8.42 8.30
1986 9 30 21.80 19.89 18.16 14.96 10.30 11.07 9.29
1986 10 1 22.28 22.01 18.11 15.67 11.10 11.79 9.52
1986 10 2 23.72 22.48 19.92 15.88 11.61 10.28 10.69
1986 10 3 24.47 23.73 21.60 17.13 13.85 11.80 12.72
1986 10 4 24.89 23.04 21.65 16.56 14.29 11.08 12.30
1986 10 5 24.52 23.06 21.47 17.44 12.77 13.48 13.89
1986 10 6 24.56 26.45 23.27 19.77 16.13 14.06 14.03
1986 10 7 26.54 20.95 22.07 17.59 15.19 14.68 12.78
1986 10 8 23.87 15.37 17.00 13.75 13.12 12.55 13.20
1986 10 9 19.46 15.04 17.40 13.56 12.67 12.39 12.81
1986 10 10 16.73 15.91 21.34 13.45 12.22 10.82 12.86
1986 10 11 17.91 14.96 18.75 11.87 11.35 9.77 10.24
1986 10 12 18.86 17.99 20.59 12.39 10.10 7.12 10.40
1986 10 13 18.77 18.22 20.08 11.78 7.47 6.15 10.22
1986 10 14 19.15 19.16 19.99 12.93 9.55 8.23 9.39
1986 10 15 22.29 21.31 21.58 14.63 10.91 9.10 8.96
1986 10 16 23.28 23.22 24.68 16.36 13.27 10.68 11.17
1986 10 17 24.41 24.76 27.50 17.21 15.28 11.04 10.05
1986 10 18 23.13 11.10 15.53 9.34 8.49 7.58 7.73
1986 10 19 15.50 14.20 10.29 10.15 7.56 6.80 7.64
1986 10 20 17.66 11.80 13.87 9.70 8.82 6.89 8.81
1986 10 21 17.70 19.38 21.39 14.33 11.98 10.36 11.12
1986 10 22 22.60 19.84 22.03 13.86 13.12 7.07 12.53
1986 10 23 21.95 14.51 16.02 8.58 4.59 3.62 6.26
1986 10 24 17.30 15.33 14.40 8.61 6.23 1.27 4.77
1986 10 25 18.20 18.60 15.35 11.30 7.08 4.21 5.87
1986 10 26 20.82 18.60 16.61 12.48 9.67 7.08 8.17
1986 10 27 22.28 18.80 18.69 12.98 10.09 7.23 10.95
1986 10 28 22.61 21.93 20.86 15.84 14.68 11.02 12.62
1986 10 29 24.54 22.13 22.41 16.37 14.17 12.12 12.29
1986 10 30 22.23 21.41 22.71 17.36 13.55 14.29 14.92
1986 10 31 26.01 24.37 23.13 18.70 15.94 15.75 13.63
1986 11 1 25.99 23.07 25.03 18.40 15.45 14.12 14.23
1986 11 2 24.75 21.88 23.94 18.17 16.41 14.78 14.38
1986 11 3 22.74 20.44 22.53 17.72 14.23 15.75 13.69
1986 11 4 24.30 22.23 23.89 18.76 15.66 16.38 15.18
1986 11 5 26.02 21.78 22.60 18.39 15.92 15.69 15.43
1986 11 6 20.74 20.65 22.26 17.43 15.16 12.74 14.45
1986 11 7 22.01 21.06 18.78 15.26 11.35 10.12 12.00
1986 11 8 23.96 21.56 20.86 15.04 11.70 9.43 11.85
1986 11 9 23.43 23.18 25.25 17.32 15.14 12.54 12.52
1986 11 10 24.45 16.82 17.81 12.28 15.17 7.15 11.79
1986 11 11 19.92 11.30 15.00 7.87 7.69 5.10 7.91
1986 11 12 16.55 14.00 14.25 8.91 7.40 4.31 7.81
1986 11 13 18.59 15.13 14.40 10.65 9.18 6.14 9.02
1986 11 14 NaN 16.54 18.45 12.00 NaN 8.14 9.72
1986 11 15 21.77 19.95 21.48 14.28 11.65 10.02 10.59
1986 11 16 23.40 23.36 24.71 17.26 14.13 12.16 12.64
1986 11 17 25.82 23.54 26.31 18.50 15.61 13.19 15.40
1986 11 18 27.10 25.26 27.54 19.58 16.49 14.43 15.50
1986 11 19 26.86 27.51 28.99 20.60 17.18 16.21 14.15
1986 11 20 27.61 23.46 27.67 18.96 15.87 16.24 16.64
1986 11 21 NaN 22.24 22.40 18.45 NaN 15.94 16.38
1986 11 22 26.20 25.98 28.94 19.44 17.59 16.00 14.79
1986 11 23 28.41 18.62 22.72 16.55 16.12 14.40 15.29
1986 11 24 23.34 19.53 18.99 16.30 12.67 13.71 13.49
1986 11 25 21.98 23.63 25.92 18.24 15.80 15.07 14.40
1986 11 26 23.11 23.93 26.97 19.27 15.35 15.75 14.69
1986 11 27 24.08 25.30 27.88 20.29 15.87 16.71 14.92
1986 11 28 30.22 24.81 25.15 20.06 17.26 17.29 16.75
1986 11 29 23.34 17.44 19.73 15.79 16.24 13.62 15.13
1986 11 30 20.36 16.44 20.94 14.71 14.72 13.27 14.50
1986 12 1 22.02 19.07 19.45 16.31 14.52 13.44 14.48
1986 12 2 23.27 22.86 24.80 18.48 15.77 15.41 15.01
1986 12 3 27.22 22.42 21.91 17.33 16.06 14.19 15.07
1986 12 4 23.19 21.53 19.39 17.18 13.68 13.04 14.04
1986 12 5 23.88 24.12 24.69 19.23 16.16 15.46 14.50
1986 12 6 27.08 24.66 25.20 20.02 18.64 16.88 15.80
1986 12 7 27.86 20.63 22.79 17.29 17.45 14.20 16.18
1986 12 8 23.36 21.01 21.59 16.39 14.10 13.93 14.20
1986 12 9 23.86 20.34 20.30 16.25 13.85 12.61 13.01
1986 12 10 23.70 23.40 24.92 17.81 15.24 14.25 14.62
1986 12 11 27.70 21.74 25.21 16.66 13.50 11.50 14.26
1986 12 12 25.63 22.29 25.28 17.55 15.21 13.14 15.41
1986 12 13 25.45 23.45 26.65 18.48 17.65 15.52 15.66
1986 12 14 27.36 23.40 23.96 19.31 17.19 16.50 14.81
1986 12 15 28.92 25.40 27.46 20.45 17.05 15.32 16.20
1986 12 16 29.00 27.27 28.60 21.89 18.37 17.67 17.71
1986 12 17 29.53 21.34 23.13 18.63 18.06 16.20 17.11
1986 12 18 24.61 16.14 18.98 14.05 14.54 11.62 12.71
1986 12 19 20.51 16.91 15.71 13.96 13.92 11.29 12.64
1986 12 20 23.80 19.12 19.29 15.85 14.35 13.19 13.20
1986 12 21 22.81 20.08 21.59 17.67 16.04 15.34 14.86
1986 12 22 24.13 24.67 27.04 19.62 17.35 15.15 16.14
1986 12 23 25.33 21.88 24.36 16.93 13.02 12.67 15.04
1986 12 24 26.35 22.17 24.83 17.34 16.29 14.67 15.20
1986 12 25 28.37 23.39 24.87 18.31 15.95 14.90 14.23
1986 12 26 26.33 22.14 24.99 17.64 15.33 13.49 13.93
1986 12 27 26.64 21.75 25.69 17.82 17.62 15.18 14.78
1986 12 28 25.87 17.35 23.04 15.45 15.81 12.50 14.84
1986 12 29 21.00 18.53 21.57 14.99 13.88 12.33 14.14
1986 12 30 22.88 19.45 22.02 15.70 15.00 12.70 13.89
1986 12 31 22.01 23.04 24.66 17.95 9.96 13.41 11.84
1987 1 1 27.58 23.34 25.69 18.98 18.18 14.63 14.61
1987 1 2 26.29 22.67 23.96 18.36 15.81 14.29 15.21
1987 1 3 23.94 24.57 25.55 17.70 13.62 11.17 10.59
1987 1 4 25.27 24.70 27.38 18.99 15.05 15.13 13.46
1987 1 5 25.55 26.34 27.27 20.42 16.80 16.02 16.64
1987 1 6 27.42 27.24 28.63 21.71 19.81 18.23 17.88
1987 1 7 28.85 27.90 28.10 21.62 19.00 17.69 15.55
1987 1 8 29.95 26.51 27.64 21.34 18.76 18.54 16.78
1987 1 9 29.53 24.80 27.36 20.87 17.67 18.23 16.53
1987 1 10 27.30 23.98 24.15 20.16 17.91 18.31 15.98
1987 1 11 27.33 26.85 26.99 20.93 18.01 18.37 15.62
1987 1 12 28.40 24.09 26.49 19.87 17.14 17.58 14.81
1987 1 13 26.71 22.83 24.95 19.41 19.04 17.60 17.53
1987 1 14 23.89 22.84 26.26 19.29 17.11 17.16 16.35
1987 1 15 25.32 20.66 24.95 19.01 18.07 17.82 16.86
1987 1 16 24.20 20.44 22.87 18.72 17.11 17.22 15.34
1987 1 17 23.09 21.98 25.31 17.90 16.39 15.31 14.50
1987 1 18 23.25 21.56 24.96 17.74 15.27 14.50 13.74
1987 1 19 25.06 21.61 25.18 17.54 16.03 15.03 14.76
1987 1 20 24.70 23.45 24.35 18.56 15.94 15.12 14.05
1987 1 21 25.97 25.25 25.24 19.26 17.39 15.48 15.77
1987 1 22 26.36 24.02 26.34 19.06 17.25 14.84 15.70
1987 1 23 26.98 22.85 25.16 18.22 15.48 14.15 14.48
1987 1 24 25.82 18.64 22.19 16.58 16.75 14.66 15.73
1987 1 25 21.74 24.39 26.00 19.13 16.14 14.64 15.67
1987 1 26 26.65 25.60 27.94 20.00 16.26 15.60 13.23
1987 1 27 26.32 25.14 26.76 20.37 16.69 16.97 15.79
1987 1 28 27.85 24.92 25.49 19.88 16.86 15.84 16.11
1987 1 29 28.25 24.23 24.59 18.57 15.30 13.63 12.73
1987 1 30 27.60 24.09 24.34 18.45 15.18 13.10 12.75
1987 1 31 27.31 21.60 22.55 18.37 17.31 16.03 15.11
1987 2 1 25.99 22.93 22.45 19.14 18.77 17.54 15.23
1987 2 2 26.55 21.33 25.33 18.49 17.31 17.19 16.18
1987 2 3 24.05 22.36 24.06 19.19 16.96 17.07 16.72
1987 2 4 23.79 24.48 25.90 20.04 16.65 16.84 15.81
1987 2 5 27.11 21.38 23.98 19.00 18.51 17.23 16.18
1987 2 6 26.84 21.54 23.33 19.20 18.53 17.32 15.18
1987 2 7 27.15 24.56 26.05 20.02 17.61 15.80 14.82
1987 2 8 28.36 23.40 22.90 18.85 17.56 15.86 14.99
1987 2 9 25.96 17.77 17.27 14.03 11.83 10.20 9.53
1987 2 10 21.56 18.36 20.09 13.02 10.64 6.51 4.65
1987 2 11 21.68 17.76 19.57 14.36 12.58 11.68 10.40
1987 2 12 22.10 19.71 21.53 15.22 13.37 11.48 10.34
1987 2 13 23.36 20.14 20.02 15.86 14.44 12.88 11.59
1987 2 14 22.70 19.04 19.67 16.48 14.87 14.72 12.62
1987 2 15 21.50 20.25 19.22 16.96 15.26 15.58 13.67
1987 2 16 20.59 17.25 22.80 16.00 15.52 15.24 13.75
1987 2 17 20.98 21.41 21.90 17.20 15.32 14.82 13.21
1987 2 18 24.03 23.09 22.80 18.23 15.65 15.39 14.78
1987 2 19 24.86 22.82 23.73 19.08 16.40 16.29 15.28
1987 2 20 25.47 24.26 23.60 19.56 16.69 17.30 15.27
1987 2 21 26.39 23.68 24.30 19.73 16.23 17.72 15.66
1987 2 22 26.89 26.11 27.19 20.94 18.72 17.14 15.16
1987 2 23 28.85 26.90 28.40 21.67 18.26 18.12 15.08
1987 2 24 30.39 26.42 27.27 21.31 17.68 17.06 14.04
1987 2 25 29.05 25.98 26.61 20.59 17.58 16.24 15.04
1987 2 26 28.48 26.52 28.61 21.51 18.90 17.69 17.87
1987 2 27 29.35 27.57 28.22 22.10 19.16 18.22 16.13
1987 2 28 29.30 27.59 28.59 22.15 18.42 18.02 16.88
1987 3 1 28.78 28.11 28.84 21.65 17.52 17.07 14.91
1987 3 2 29.14 27.90 27.90 21.61 17.26 16.40 14.92
1987 3 3 28.70 27.21 29.16 21.66 17.09 17.57 15.63
1987 3 4 28.80 26.41 28.48 20.79 17.62 18.04 15.45
1987 3 5 28.17 27.56 29.17 21.89 17.59 17.60 14.75
1987 3 6 28.26 26.91 26.45 21.25 18.24 17.36 15.50
1987 3 7 25.65 24.64 26.48 19.91 15.24 17.11 14.93
1987 3 8 27.27 25.41 27.16 20.24 17.34 17.45 15.39
1987 3 9 27.36 23.26 25.03 17.45 16.33 11.74 12.41
1987 3 10 21.88 15.42 14.84 11.16 9.90 8.44 7.57
1987 3 11 17.41 14.29 15.83 10.24 7.75 6.70 3.83
1987 3 12 18.40 16.67 18.07 11.80 8.73 7.41 6.18
1987 3 13 21.09 19.08 20.50 13.30 9.71 6.88 5.68
1987 3 14 22.30 20.80 21.97 15.58 11.87 11.57 10.09
1987 3 15 24.50 22.50 23.89 16.88 13.44 12.97 11.68
1987 3 16 27.40 20.86 22.38 16.75 16.73 13.75 12.14
1987 3 17 25.48 20.74 22.48 16.67 14.98 13.57 11.81
1987 3 18 25.16 22.60 24.63 17.21 13.47 13.08 11.94
1987 3 19 26.01 22.65 24.56 18.06 15.38 15.10 14.25
1987 3 20 26.28 23.16 23.94 18.25 15.83 15.37 14.18
1987 3 21 25.89 23.65 25.11 18.37 16.29 15.38 15.16
1987 3 22 25.34 23.86 27.03 18.51 14.53 15.23 12.40
1987 3 23 26.16 24.25 27.04 18.97 15.57 15.26 14.44
1987 3 24 26.53 24.06 25.53 18.94 17.02 15.35 14.77
1987 3 25 27.13 24.03 26.30 18.92 18.13 14.87 15.74
1987 3 26 26.11 20.16 21.02 18.46 15.86 17.10 14.77
1987 3 27 21.93 21.16 23.37 18.20 16.00 16.54 15.06
1987 3 28 24.72 22.64 22.99 18.96 15.58 16.38 15.05
1987 3 29 25.53 23.26 22.76 18.84 16.23 14.99 15.36
1987 3 30 25.35 23.74 24.91 18.48 16.48 14.86 14.01
1987 3 31 26.73 24.90 26.90 19.27 16.29 15.01 14.78
1987 4 1 26.31 25.35 23.87 19.80 18.70 16.06 15.75
1987 4 2 25.69 17.66 19.89 15.56 13.93 13.15 12.32
1987 4 3 19.69 18.01 19.14 13.91 12.23 10.97 9.84
1987 4 4 20.41 19.85 20.04 13.98 12.84 8.38 8.00
1987 4 5 22.55 19.42 19.77 14.40 11.94 9.30 7.82
1987 4 6 22.72 21.44 22.48 15.01 11.73 8.51 11.51
1987 4 7 23.14 22.02 24.04 16.31 14.07 11.62 11.67
1987 4 8 23.42 23.46 25.17 17.71 14.67 12.77 13.55
1987 4 9 26.35 24.27 25.66 17.90 15.20 12.82 10.24
1987 4 10 25.45 20.10 20.14 16.59 13.82 14.55 12.55
1987 4 11 20.77 19.17 18.75 17.08 14.24 15.23 14.32
1987 4 12 21.44 22.07 23.58 18.55 15.67 16.98 14.59
